French,MOSSI
30  Le baptême+ de Jean était-​il du ciel ou des hommes ? Répondez-​moi+. ”,"30  Yaa Wẽnnaam sẽn be saasẽ wã n tʋm a Zã t’a lis nebã bɩ, bɩ yaa ninsaalbã? Leok-y-ma.”"
"31  Ils se mirent alors à raisonner entre eux, en disant : “ Si nous disons : ‘ Du ciel ’, il dira : ‘ Pourquoi donc ne l’avez-​vous pas cru+ ? ’","31  La b sɩngame n yẽsd ne taab n yetẽ: “Tõnd sã n yeele: ‘Yaa Wẽnnaam sẽn be saasẽ wã,’ b na n soka tõndo: ‘Bõe yĩng masã tɩ yãmb pa tẽ-a?’"
"32  Mais osons-​nous dire : ‘ Des hommes ’ ? ”... Ils avaient peur de la foule, car tous tenaient que Jean avait été réellement un prophète+.","32  La tõnd na saag n yeel tɩ ‘Yaa ninsaalbã’ sɩda?” B ra yɛɛsda kʋʋngã sẽn tõe n maan-b bũmb ningã, bala, kʋʋngã fãa kɩsa sɩd t’a Zã yɩɩ no-rɛɛsa."
"33  Eh bien, répondant à Jésus, ils dirent : “ Nous ne savons pas. ” Et Jésus leur dit : “ Moi non plus je ne vous dis pas par quel pouvoir* je fais ces choses+. ”",33  Rẽ n so tɩ b leok a Zeezi yaa: “Tõnd pa mi ye.” T’a Zeezi yeel-ba: “Ma-me pa na n togs yãmb m sẽn maand bõn-kãensã ne tõog ningã ye.”
"12  De plus, il commença à leur parler par des exemples : “ Un homme avait planté une vigne+ et l’avait entourée d’une clôture, il avait creusé une cuve pour le pressoir et érigé une tour+ ; puis il l’a louée à des cultivateurs+ et il est parti en voyage à l’étranger+.","12  Dẽ, a Zeezi sɩngame n gomd ne bãmb ne yel-bũn n yeele: “Rao n da sel viyn a pʋʋgẽ n wẽ yãgr n gũbg-a, n tuk vẽ wẽkr bok be la a me gasgo. Rẽ poore, a rɩka pʋʋgã n gũnug koaadba, la a kẽng tẽn-zẽnga."
"2  Or, le moment venu, il a envoyé un esclave vers les cultivateurs pour recevoir des cultivateurs une part des fruits de la vigne+.","2  Viyn wã wobr wakat sẽn wa n ta, a tʋma a tʋm-tʋmd koaadbã nengẽ, t’a tɩ reeg viyn biis nins sẽn yaa a pʋɩɩrã n wa."
"3  Mais ils l’ont pris, battu et renvoyé, vide+.","3  La b yõk-a lame n pãbe, n lebs-a nug-zaala."
"4  Et de nouveau il leur a envoyé un autre esclave ; et celui-là, ils l’ont frappé à la tête et l’ont déshonoré+.","4  A le tʋma tʋm-tʋmd a to bãmb nengẽ, la b pogla yẽ soabã zugã, la b yaal-a."
"5  Et il en a envoyé un autre, et celui-là, ils l’ont tué ; et beaucoup d’autres : certains, ils les ont battus, et certains, ils les ont tués.","5  A tʋma a to me, la b kʋ-a lame. A leb n tʋma tʋm-tʋmdb wʋsgo, tɩ b pãb kẽere, la b kʋ sãnda."
"6  Il en avait encore un, un fils bien-aimé+. Il l’a envoyé vers eux le dernier, en disant : ‘ Ils respecteront mon fils+. ’","6  Ned a to la a ra tara, tɩ yaa a bi-nongre. A tʋma yẽ bãmb nengẽ yaoolem, n tagsdẽ yaa: ‘B na n waooga m bi-riblã.’"
"7  Mais ces cultivateurs-​là se sont dit entre eux : ‘ Voici l’héritier+. Venez, tuons-​le, et l’héritage sera à nous+. ’","7  La koaadbã goma ne taab n yeele: ‘Yaa yãoã la rogem-pʋɩɩrã soaba. Wa-y tɩ d kʋ-a, n soog a rogem-pʋɩɩrã.’"
"8  Alors ils l’ont pris et l’ont tué+, et ils l’ont jeté hors de la vigne+.","8  Dẽ, b yõk-a lame n kʋ, la b rɩk-a n yiis viyn pʋʋgã pʋgẽ."
"9  Que fera le propriétaire de la vigne ? Il viendra et détruira les cultivateurs, et il donnera la vigne+ à d’autres+.","9  Bõe la viyn pʋʋgã soab na n maane? A na n waame, n kʋ koaadbã, la a rɩk viyn pʋʋgã n kõ neb a taaba."
"10  N’avez-​vous jamais lu cette [parole de l’]Écriture : ‘ La pierre+ que les bâtisseurs ont rejetée, c’est elle qui est devenue la principale pierre angulaire+.","10  Yãmb zɩ n karem Gʋls-sõamyã zĩig ning sẽn yeel tɩ ‘Kugr ning tãn-metbã sẽn zãgsã n lebg pãng kugri,*"
"11  C’est de Jéhovah* que cela est venu, et c’est une chose merveilleuse à nos yeux+ ’ ? ” ","11  la tɩ rẽ yita a Zeova* nengẽ, la a yaa bõn-kãseng tõnd nifẽ’ wã la?” "
"12  Et ils cherchaient à se saisir de lui, mais ils avaient peur de la foule, car ils avaient remarqué que c’était à leur intention qu’il avait donné cet exemple. Ils le laissèrent donc et s’en allèrent+. ","12  Dẽ, b da rat n yõka a Zeezi, bala, b bãngame tɩ yaa bãmb yĩng la b sẽn wẽ yel-bũndã, la b ra yɛɛsda kʋʋngã. Rẽ n so tɩ b bas a Zeezi n looge. "
"13  Ensuite ils lui envoyèrent quelques-uns des Pharisiens et des gens du parti d’Hérode*+, pour l’attraper dans ses paroles+.","13  Rẽ poore, b tʋma Fariziẽ-rãmbã kẽer ne a Erood poorẽ dãmbã sẽn na yɩl tɩ b bẽd a Zeezi b goamẽ wã n yõke."
"14  Ceux-ci lui dirent en arrivant : “ Enseignant, nous savons que tu es véridique et que tu ne te soucies de personne, car tu ne regardes pas à l’apparence des hommes, mais tu enseignes la voie de Dieu en accord avec la vérité+ : Est-​il permis ou non de payer à César* l’impôt par tête ?","14  B sẽn ta wã, b yeela a Zeezi yaa: “Karen-saamba, tõnd miime tɩ yãmb yaa sɩd soaba, la tɩ y pa baood ninsaalb pẽgr ye. Bala, y pa get ned yalẽ ye. Y zãmsda nebã sɩd Wẽnnaam sorã wɛɛngẽ. Bɩ y togs-d wɛ! Zemsame tɩ d yao a Sezaar yõor-yaoodã bɩ, bɩ pa zemse?"
"15  Devons-​nous payer ou ne devons-​nous pas payer+ ? ” Discernant leur hypocrisie, il leur dit : “ Pourquoi me mettez-​vous à l’épreuve ? Apportez-​moi un denier*, pour que je l’examine+. ”","15  D segd n yaoome bɩ, bɩ d pa segd n yao?” La a Zeezi sẽn bãng tɩ b yaa pʋ-lik rãmbã, b yeel-b lame: “Bõe yĩng tɩ yãmb makd maam? Wa-y ne deniye* a ye ka tɩ m gese.”"
"16  Ils en apportèrent un. Et il leur dit : “ Cette image et cette inscription, de qui sont-​elles ? ” Ils lui dirent : “ De César+. ”","16  B talla deniye n wa, t’a Zeezi sok-ba: “Yaa ãnda naand la a gʋlsem la woto?” Tɩ b leok yaa: “A Sezaare.”"
"17  Alors Jésus dit : “ Rendez les choses de César à César+, mais les choses de Dieu à Dieu+. ” Et ils s’étonnaient à son sujet+. ","17  Dẽ, a Zeezi yeel-b lame: “Bɩ y kõ a Sezaar bũmb nins sẽn yaa a Sezaar dẽndã, la y kõ Wẽnnaam bũmb nins sẽn yaa Wẽnnaam dẽndã.” La a Zeezi sẽn leok to-to wã ling-b-la wʋsgo. "
"18  Alors des Sadducéens vinrent vers lui, [ceux-là] qui disent qu’il n’y a pas de résurrection, et ils lui posèrent la question+ :","18  Rẽ poore, Sadiseẽ-rãmbã sẽn yet tɩ kũum vʋʋgr ka be wã waame, n sok bãmb yaa:"
"19  “ Enseignant, Moïse nous a écrit que si le frère de quelqu’un meurt et laisse après lui une femme mais ne laisse pas d’enfant, son frère+ prenne la femme et de [cette femme] suscite une descendance à son frère+.","19  “Karen-saamba, a Moyiiz gʋlsame n yeel tɩ ned ba-biig sã n ki n bas paga, n yaool n pa bas biiga, a ba-biigã segd n dɩka pagã, n dog kamb n kõ kiidã."
"20  Il y avait sept frères ; et le premier a pris femme, mais quand il est mort, il n’a pas laissé de descendance+.","20  Ba-biis a yopoe n da be. Pipi soabã rɩka paga, la a maana kaalem n pa bas biig ye."
21  Et le deuxième a pris la [femme] mais est mort sans laisser de descendance ; et le troisième de même.,"21  La yiib-n-soabã rɩka pagã, la a kiime n pa bas biig ye. Yɩɩ woto me ne tãab-n-soabã."
"22  Et les sept n’ont pas laissé de descendance. La dernière de tous, la femme aussi est morte+.","22  Ba-biis a yopoe wã baa a ye pa bas biig ye. Sẽn na n baase, pagã me kiime."
"23  À la résurrection, duquel d’entre eux sera-​t-​elle la femme ? Car les sept l’ont eue pour femme+. ”","23  Ãnda n na n soog pagã kũum vʋʋgrã sasa? Bala, b yopoe wã fãa rɩk-a lame n maan b paga.”"
"24  Jésus leur dit : “ N’est-​ce pas pour cela que vous êtes dans l’erreur, parce que vous ne connaissez ni les Écritures ni la puissance de Dieu+ ?","24  A Zeezi leok-b lame n yeele: “Yãmb pa mi Gʋls-sõamyã, la y pa mi Wẽnnaam pãngã me ye. Yaa rẽ n kɩt tɩ yãmb be tudgr pʋgẽ wã."
"25  En effet, quand ils ressuscitent d’entre les morts, les hommes ne se marient pas et les femmes ne sont pas données en mariage, mais ils sont comme des anges dans les cieux+.","25  Bala, b sã n wa vʋʋg n yi kũ-rãmb sʋka, rapã pa kẽed kãadem, la b pa kõt pagb sɩdb me ye. B yaa wa malɛgsã sẽn be saasẽ wã."
"26  Mais au sujet des morts, qu’ils sont relevés, n’avez-​vous pas lu dans le livre de Moïse, dans le récit concernant le buisson d’épines, comment Dieu lui a dit : ‘ Je suis le Dieu d’Abraham et [le] Dieu d’Isaac et [le] Dieu de Jacob+ ’ ?","26  La sã n yaa ne kũum vʋʋgrã yelle, yãmb pa karem a Moyiiz sebrã pʋgẽ, kibar ning sẽn gomd gõos tuugã yellã pʋgẽ tɩ Wẽnnaam yeel-a lame: ‘Mam yaa a Abrahaam Wẽnnaam, n yaa a Izaak Wẽnnaam, n le yaa a Zakoob Wẽnnaam’ la?"
"27  Il est un Dieu, non pas des morts, mais des vivants. Vous êtes grandement dans l’erreur+. ” ",27  Bãmb pa kũ-rãmb Wẽnnaam ye. B yaa nin-vɩɩs Wẽnnaam. Yãmb tudga hal wʋsgo.” 
"28  Or, l’un des scribes, qui s’était avancé et les avait entendus discuter, sachant qu’il leur avait répondu de belle façon, lui demanda : “ Quel commandement est le premier de tous+ ? ”","28  Gʋlsdbã nin-⁠yend sẽn wa be n kelg b no-koeemdã. La a sẽn bãng t’a Zeezi leokrã zemsame wã, a soka bãmb yaa: “Tõogã noyã fãa sʋka, bʋg n yaa pipi?”*"
"29  Jésus répondit : “ Le premier, c’est : ‘ Entends, ô Israël, Jéhovah* notre Dieu est un seul Jéhovah*+,","29  A Zeezi leokame yaa: “Pipi soabã la woto: ‘Israyɛlle, kelge, a Zeova* sẽn yaa tõnd Wẽnnaamã yaa Zeova-yɛnga,*"
"30  et tu dois aimer Jéhovah* ton Dieu de tout ton cœur, et de toute ton âme*, et de toute ta pensée, et de toute ta force+. ’","30  la fo tog n nonga a Zeova* sẽn yaa fo Wẽnnaamã ne f sũurã fãa, ne f sɩɩgã* fãa, ne f yamã fãa, la ne f pãngã fãa.’"
31  Le deuxième est celui-ci : ‘ Tu dois aimer ton prochain comme toi-​même+. ’ Il n’y a pas d’autre commandement plus grand que ceux-là. ”,31  Yiib-n-soabã yetame: ‘Fo tog n nonga f to wa f menga.’ Noor a to kae n yɩɩd no-kãensã ye.”
"32  Le scribe lui dit : “ Enseignant, tu as très bien dit, en accord avec la vérité : ‘ Il est Un, et il n’y en a pas d’autre que Lui+ ’ ;","32  Gʋlsdã yeela bãmb yaa: “Karen-saamba, yãmb goma sõma, tɩ yaa sɩd me. ‘Bãmb yaa b yembre. B to kae ye.’"
"33  et l’aimer de tout son cœur, et de toute son intelligence, et de toute sa force, et aimer son prochain comme soi-​même, vaut bien mieux que tous les holocaustes et sacrifices+. ”","33  Nong bãmb ne f sũurã fãa, ne f yamã fãa, ne f pãngã fãa, la f nong f to wa f meng tara yõod wʋsg n yɩɩd maand sẽn yõogd bugum, la maand a taabã.”"
"34  Et Jésus, s’apercevant qu’il avait répondu de façon intelligente, lui dit : “ Tu n’es pas loin du royaume de Dieu. ” Mais personne n’avait plus le courage de l’interroger+. ","34  Dẽ, a Zeezi sẽn bãng t’a leoka sõma wã, b yeel-a lame: “Fo pa zãr ne Wẽnnaam Rĩungã ye.” La ned baa a ye pa le paam daood n sok bãmb sokr ye. "
"35  Cependant, alors qu’il répondait, Jésus se mit à dire pendant qu’il enseignait dans le temple : “ Comment se fait-​il que les scribes disent que le Christ est le fils de David+ ?","35  La a Zeezi sẽn da ket n zãmsd nebã wẽnd-doogẽ wã, b sokame: “Maana wãn tɩ gʋlsdbã yetẽ tɩ Kiristã yaa a Davɩɩd biiga?"
36  Par l’esprit saint+ David lui-​même a dit : ‘ Jéhovah* a dit à mon Seigneur : “ Assieds-​toi à ma droite jusqu’à ce que je mette tes ennemis sous tes pieds+. ” ’,"36  Vʋʋsem sõngã vẽnega a Davɩɩd meng t’a yeele: ‘A Zeova* yeela mam Zu-soabã yaa: “Zĩnd mam nug-rɩtgo, n tãag m sẽn na n ning f bɛɛbã f naoã tẽngre.” ’"
"37  David lui-​même l’appelle ‘ Seigneur ’, mais d’où vient qu’il est son fils+ ? ” Et la grande foule l’écoutait avec plaisir+.","37  A Davɩɩd meng boonda bãmb tɩ Zu-soaba. Woto wã, b yɩta wãn n tõog n yɩ a Davɩɩd biiga?” La kʋʋngã ra kelgda bãmb ne sũ-noogo."
"38  Et, dans son enseignement, il dit encore : “ Prenez garde aux scribes+ qui veulent circuler en longues robes, et [recevoir] des salutations sur les places de marché*,","38  Sẽn paase, bãmb sẽn zãmsd nebã, b wa n yeelame: “Gũus-y y mens ne gʋlsdbã sẽn dat n gõod ne kasaab-wogdo, la sẽn nong nebã sẽn na n pʋʋsd bãmb raasẽ wã."
39  et [occuper] les premiers sièges dans les synagogues et les places les plus en vue dans les repas*+.,"39  B nonga taoor zĩis* karen-dotẽ wã, la naam zĩis tigã zĩisẽ."
40  Ce sont eux qui dévorent les maisons+ des veuves et comme prétexte font de longues prières ; ceux-là recevront un jugement plus sévère+. ” ,"40  B rɩta pʋg-kõapã paoongo,* la b pʋʋsd pʋʋs-wogd n dat tɩ nebã pẽg-ba. Bãmb sɩbgrã na n yɩɩga neb a taabã.” "
41  Et il s’assit en face des troncs du trésor+ et se mit à regarder comment la foule mettait de l’argent* dans les troncs du trésor* ; et beaucoup de riches mettaient beaucoup de pièces+.,"41  La a Zeezi tɩ zĩndame n tees ligdã kogend sẽn beẽ wã, n get kʋʋngã sẽn ningd ligdã to-to kogendẽ wã. La rakãag-rãmb wʋsg ra ningda ligd-koeems wʋsgo."
"42  Une pauvre veuve arriva alors et mit deux petites pièces de monnaie*, qui ont très peu de valeur*+.",42  La pʋg-kõor sẽn yaa naong soab n wa n ning ligd-koeems a yiib sẽn pa zem baa fʋɩ.*
"43  Et il appela à lui ses disciples et leur dit : “ Vraiment, je vous dis que cette pauvre veuve a mis plus que tous ceux qui ont mis de l’argent dans les troncs du trésor+ ;","43  Dẽ, bãmb boola b karen-biisã, n yeel-ba: “Mam yeta yãmb sɩd tɩ pʋg-kõ-kãngã sẽn yaa naong soabã ningame n yɩɩg neb nins fãa sẽn ning ligd kogendẽ wã."
"44  car tous ont mis de leur superflu, mais elle, de son indigence, a mis tout ce qu’elle possédait, tout ce qu’elle avait pour vivre+. ”","44  Bala, b fãa yãka ligd ning b sẽn paam tɩ sek n kellã pʋgẽ n ningi, la yẽ sẽn yaa naong soabã, a ninga a sẽn tarã zãnga, a sẽn teeg bũmb ning n na n vɩɩmdã fãa.”"
"13  Comme il sortait du temple, un de ses disciples lui dit : “ Enseignant, vois : quelles pierres et quelles constructions+ ! ”","13  La a Zeezi sẽn wa n yit wẽnd-doogẽ wã, b karen-biig a ye n yeel-b yaa: “Karen-saamba, ges-y-yã! Ad wẽnd-doogã kugã ne a sẽn me to-to wã sɩd bee rasãnde!”"
"2  Cependant Jésus lui dit : “ Tu regardes ces grandes constructions+ ? Non, il ne sera pas laissé ici pierre sur pierre+ qui ne soit démolie+. ” ",2  La a Zeezi yeel-a lame: “Fo nee ro-bɛd-kãensã? Kugr baa a ye kõn pa a to zug tɩ b pa lub-a ye.” 
"3  Et comme il était assis sur le mont des Oliviers en face du temple, Pierre+ ainsi que Jacques, Jean et André se mirent à lui demander en particulier+ :","3  A Zeezi sẽn wa n zĩ Oliiv tɩɩs tãngã zug n tees wẽnd-doogã, a Pɩyɛɛr ne a Zak n paas a Zã la a Ãndere kolga bãmb neb a taab sẽn pa be ne-b wakat n sok bãmba:"
"4  “ Dis-​nous : Quand ces choses auront-​elles lieu, et quel sera le signe, lorsque toutes ces choses devront s’achever*+ ? ”","4  “Bɩ y togs-d wɛ! Bõn-kãensã na n zĩnda wakat bʋgo, la bõe n na n yɩ bãnd n wilg tɩ bõn-kãensã fãa saab kolgame?”"
5  Jésus commença donc à leur dire : “ Prenez garde que personne ne vous égare+.,5  Rẽ la a Zeezi yeel-b yaa: “Gũus-y tɩ ned ra wa tudg-y ye.
"6  Beaucoup viendront à cause de mon nom, en disant : ‘ Moi je suis [lui] ’, et ils en égareront beaucoup+.",6  Neb wʋsg na n waa ne mam yʋʋrã n yetẽ tɩ bãmb la Kiristã. B na n tudga neb wʋsgo.
"7  D’autre part, quand vous entendrez parler de guerres et de nouvelles de guerres, ne soyez pas terrifiés ; il faut que [ces choses] arrivent, mais ce n’est pas encore la fin*+. ","7  Yãmb sã n wa wʋmd zab rãamd me, la y wʋmd tɩ b gomd zab yelle, bɩ y ra yɛɛs ye. Yaa tɩlɛ tɩ bõn-kãensã zĩndi. La pa saabã nand ye. "
"8  “ Car nation se lèvera* contre nation et royaume contre royaume+, il y aura des tremblements de terre*+ dans un lieu après l’autre, il y aura des disettes+. Ces choses sont un commencement de douleurs*+. ","8  “Bala, buud na n yika zabr ne buud a to, tɩ rĩung me yik zabr ne rĩung a to. Tẽn-digimdg na n zĩnda zĩig-zĩiga. Sẽn paase, kom na n zĩndame. Bõn-kãensã yaa toodã* sɩngr bala. "
"9  “ Quant à vous, prenez garde à vous-​mêmes ; on vous livrera à des tribunaux locaux*+, et vous serez battus dans des synagogues+, et vous serez traduits devant des gouverneurs et des rois, à cause de moi, en témoignage* pour eux+.","9  “La sã n yaa ne yãmba, bɩ y gũus y mense. Nebã na n yõga yãmb n kẽng bʋʋd zĩisẽ, la b na n pãba yãmb karen-dotẽ, la b tall yãmb n kẽng guvɛrneer-dãmb la rĩm-dãmb nengẽ mam yĩnga, tɩ yɩ kaset bãmb yĩnga."
"10  De plus, il faut d’abord que la bonne nouvelle+ soit prêchée* dans toutes les nations+.","10  Sẽn paase, koe-noogã segd n deng n moona buud fãa neba."
"11  Mais quand on vous conduira pour vous livrer, ne vous inquiétez pas d’avance de ce que vous devrez dire+ ; mais ce qui vous sera donné à cette heure-​là, cela, dites-​le, car vous n’êtes pas ceux qui parlent, mais c’est l’esprit saint+.","11  La b sã n wa tar yãmb n dabd bʋʋd zĩigẽ, bɩ y ra zoe n maand yɩɩr ne yãmb sẽn na n yeel bũmb ningã ye. La vʋʋsem sõngã sẽn na n wilg yãmb bũmb ning wakat kãngã, bɩ y togs rẽ. Bala pa yãmb mensã n gomd ye. Yaa vʋʋsem sõngã n gomda."
"12  En outre, le frère livrera son frère à la mort, et le père un enfant+, et les enfants se dresseront contre les parents et les feront mettre à mort+ ;","12  Sẽn paase, ned na n yõka a ba-biig n kɩs tɩ b kʋ, tɩ ba yõk a biig n kɩse, tɩ kamb kɩɩs b roagdb n kɩt tɩ b kʋ-ba."
"13  et vous serez les objets de la haine de tous à cause de mon nom+. Mais celui qui aura enduré jusqu’à la fin*+, celui-là sera sauvé+. ","13  Nebã fãa na n kisga yãmb mam yʋʋrã yĩnga. La ned ning sẽn na n tõog toog* hal tɩ saabã ta, a na n paama fãagre. "
"14  “ Cependant, quand vous apercevrez la chose immonde+ qui cause la désolation+ se tenir là où elle ne doit pas être (que le lecteur exerce son discernement)+, alors, que ceux qui sont en Judée se mettent à fuir vers les montagnes+.","14  “Woto wã, yãmb sã n wa yã bõn-wẽng ning sẽn wat ne sãoongã t’a yas zĩig ning a sẽn pa segd n yalsã, (sẽn karemd-a wã tog n tagsa neere, n wʋm a võore), bɩ neb nins sẽn be Zide wã sɩng zoees n teesd tãensẽ wã."
